"team","estimate","std.error","rank","Team","season","week","rank_change"
"LAC",-1.15256889713871,3.06073986399368,18,"LAC 18",2019,13,2
"LAC",0.226022732498659,2.95846836933135,16,"LAC 16",2019,14,-2
"LAC",-0.963155654915388,2.84835381732299,19,"LAC 19",2019,15,3
"LAC",-1.44457779356147,2.74892288003638,20,"LAC 20",2019,16,1
"LAC",-1.15682941773178,2.62709748588653,21,"LAC 21",2019,17,1
"LV",-2.26435799291072,2.7105683551186,25,"LV 25",2019,3,NA
"LV",-1.53951718787252,3.12612496339181,25,"LV 25",2019,4,0
"LV",1.97050807135293,4.37144552443952,10,"LV 10",2019,5,-15
"LV",2.1317269589429,4.37198690390093,13,"LV 13",2019,6,3
"LV",1.98404136546472,4.00811345342776,13,"LV 13",2019,7,0
"LV",2.34494283618474,3.71962362339647,10,"LV 10",2019,8,-3
"LV",2.1760650038707,3.47670019666596,11,"LV 11",2019,9,1
"LV",2.06536790163165,3.32299423961893,11,"LV 11",2019,10,0
"LV",1.18269904038677,3.22391870983758,13,"LV 13",2019,11,2
"LV",-1.53887844857708,3.12122305063581,21,"LV 21",2019,12,8
"LV",-2.59291463383085,3.06073986399368,23,"LV 23",2019,13,2
"LV",-3.64731635183183,2.95846836933135,23,"LV 23",2019,14,0
"LV",-4.33319366469676,2.84835381732299,25,"LV 25",2019,15,2
"LV",-3.08519471306327,2.74892288003638,24,"LV 24",2019,16,-1
"LV",-2.47066661434079,2.62709748588653,23,"LV 23",2019,17,-1
"MIA",-6.84329234642579,2.7105683551186,32,"MIA 32",2019,3,NA
"MIA",-9.73141704991519,3.12612496339181,32,"MIA 32",2019,4,0
"MIA",-12.1629835505172,4.61685903643405,32,"MIA 32",2019,5,0
"MIA",-16.3260343665796,4.37198690390093,32,"MIA 32",2019,6,0
"MIA",-13.2124897528997,4.00811345342776,32,"MIA 32",2019,7,0
"MIA",-12.3913984051247,3.71962362339647,32,"MIA 32",2019,8,0
"MIA",-11.5378614094756,3.47670019666596,32,"MIA 32",2019,9,0
"MIA",-8.40148389738714,3.32299423961893,32,"MIA 32",2019,10,0
"MIA",-8.56146664753751,3.22391870983758,32,"MIA 32",2019,11,0
"MIA",-7.57948136109213,3.12122305063581,32,"MIA 32",2019,12,0
"MIA",-7.72968617247708,3.06073986399368,31,"MIA 31",2019,13,-1
"MIA",-7.93195344285176,2.95846836933135,32,"MIA 32",2019,14,1
"MIA",-8.71392827862971,2.84835381732299,32,"MIA 32",2019,15,0
"MIA",-7.9565967698008,2.74892288003638,31,"MIA 31",2019,16,-1
"MIA",-6.37920243052926,2.62709748588653,31,"MIA 31",2019,17,0
"MIN",0.679649099488952,2.7105683551186,12,"MIN 12",2019,3,NA
"MIN",0.471488088061325,3.12612496339181,17,"MIN 17",2019,4,5
"MIN",3.45134894615258,4.37144552443952,8,"MIN 8",2019,5,-9
"MIN",4.44963849010484,4.12377434882226,6,"MIN 6",2019,6,-2
"MIN",5.423907885808,3.81303663253392,3,"MIN 3",2019,7,-3
"MIN",5.25206921265083,3.55512893903114,5,"MIN 5",2019,8,2
"MIN",4.39703456104372,3.33594473250105,6,"MIN 6",2019,9,1
"MIN",5.28333617467444,3.20728429510718,5,"MIN 5",2019,10,-1
"MIN",4.7371701387646,3.12200268241701,5,"MIN 5",2019,11,0
"MIN",3.51672019018051,3.12122305063581,6,"MIN 6",2019,12,1
"MIN",3.07438453548687,3.06073986399368,7,"MIN 7",2019,13,1
"MIN",3.97756625406572,2.95846836933135,7,"MIN 7",2019,14,0
"MIN",4.73630120237792,2.84835381732299,6,"MIN 6",2019,15,-1
"MIN",3.64287516357085,2.74892288003638,7,"MIN 7",2019,16,1
"MIN",3.07039686968924,2.62709748588653,7,"MIN 7",2019,17,0
"NE",2.85420312465558,2.7105683551186,6,"NE 6",2019,3,NA
"NE",5.82410373547187,3.12612496339181,1,"NE 1",2019,4,-5
"NE",7.00392435271177,4.37144552443952,2,"NE 2",2019,5,1
"NE",9.78010804385644,4.12377434882226,2,"NE 2",2019,6,0
"NE",9.62298021178718,3.81303663253392,1,"NE 1",2019,7,-1
"NE",9.16341278572256,3.55512893903114,2,"NE 2",2019,8,1
"NE",7.32288494729041,3.33594473250105,2,"NE 2",2019,9,0
"NE",7.47272878720145,3.32299423961893,3,"NE 3",2019,10,1
"NE",7.28522673204826,3.22391870983758,2,"NE 2",2019,11,-1
"NE",8.10269581717464,3.12122305063581,2,"NE 2",2019,12,0
"NE",7.46922136309269,3.06073986399368,3,"NE 3",2019,13,1
"NE",6.84340486779879,2.95846836933135,4,"NE 4",2019,14,1
"NE",7.02262334118282,2.84835381732299,4,"NE 4",2019,15,0
"NE",7.44747010584178,2.74892288003638,3,"NE 3",2019,16,-1
"NE",5.49148140784178,2.62709748588653,4,"NE 4",2019,17,1
"NO",0.0186631017726946,2.7105683551186,15,"NO 15",2019,3,NA
"NO",0.923335675512887,3.12612496339181,13,"NO 13",2019,4,-2
"NO",3.61609851280041,4.37144552443952,6,"NO 6",2019,5,-7
"NO",4.02576930403846,4.12377434882226,8,"NO 8",2019,6,2
"NO",5.01548009683643,3.81303663253392,5,"NO 5",2019,7,-3
"NO",5.60877653227825,3.55512893903114,4,"NO 4",2019,8,-1
"NO",5.50844043187191,3.47670019666596,4,"NO 4",2019,9,0
"NO",1.92113401100335,3.32299423961893,12,"NO 12",2019,10,8
"NO",2.32474131572226,3.22391870983758,9,"NO 9",2019,11,-3
"NO",1.97547273664096,3.12122305063581,8,"NO 8",2019,12,-1
"NO",2.69842751761198,3.06073986399368,8,"NO 8",2019,13,0
"NO",3.10123079213108,2.95846836933135,9,"NO 9",2019,14,1
"NO",4.66162304157618,2.84835381732299,7,"NO 7",2019,15,-2
"NO",4.72017563707962,2.74892288003638,5,"NO 5",2019,16,-2
"NO",5.38311384467922,2.62709748588653,5,"NO 5",2019,17,0
"NYG",-1.5792302329026,2.7105683551186,24,"NYG 24",2019,3,NA
"NYG",-1.01306501917196,3.12612496339181,23,"NYG 23",2019,4,-1
"NYG",-3.95930460584555,4.37144552443952,27,"NYG 27",2019,5,4
"NYG",-4.38320800665445,4.12377434882226,26,"NYG 26",2019,6,-1
"NYG",-4.7196283030366,3.81303663253392,27,"NYG 27",2019,7,1
"NYG",-5.70826272570968,3.55512893903114,27,"NYG 27",2019,8,0
"NYG",-7.28074085164556,3.33594473250105,29,"NYG 29",2019,9,2
"NYG",-7.57174386775123,3.20728429510718,31,"NYG 31",2019,10,2
"NYG",-6.73499921115087,3.22391870983758,29,"NYG 29",2019,11,-2
"NYG",-5.92903591365711,3.12122305063581,29,"NYG 29",2019,12,0
"NYG",-7.89671154016731,3.06073986399368,32,"NYG 32",2019,13,3
"NYG",-7.59625429492708,2.95846836933135,31,"NYG 31",2019,14,-1
"NYG",-6.69021113110489,2.84835381732299,29,"NYG 29",2019,15,-2
"NYG",-5.70887883244014,2.74892288003638,28,"NYG 28",2019,16,-1
"NYG",-6.10326664048834,2.62709748588653,30,"NYG 30",2019,17,2
"NYJ",-2.69089240881268,2.7105683551186,27,"NYJ 27",2019,3,NA
"NYJ",-2.93116871654196,3.25011813823324,26,"NYJ 26",2019,4,-1
"NYJ",-6.71193272764175,4.61685903643405,30,"NYJ 30",2019,5,4
"NYJ",-6.98709666928782,4.37198690390093,29,"NYJ 29",2019,6,-1
"NYJ",-6.83811907682147,4.00811345342776,29,"NYJ 29",2019,7,0
"NYJ",-7.52971137926337,3.71962362339647,30,"NYJ 30",2019,8,1
"NYJ",-9.45768490645455,3.47670019666596,31,"NYJ 31",2019,9,1
"NYJ",-7.50014038196549,3.32299423961893,30,"NYJ 30",2019,10,-1
"NYJ",-5.85033551762916,3.22391870983758,28,"NYJ 28",2019,11,-2
"NYJ",-2.7040926440558,3.12122305063581,26,"NYJ 26",2019,12,-2
"NYJ",-4.23048220612427,3.06073986399368,27,"NYJ 27",2019,13,1
"NYJ",-5.10908366861735,2.95846836933135,27,"NYJ 27",2019,14,0
"NYJ",-5.22163276205314,2.84835381732299,27,"NYJ 27",2019,15,0
"NYJ",-4.14826646913464,2.74892288003638,25,"NYJ 25",2019,16,-2
"NYJ",-3.47886824197896,2.62709748588653,25,"NYJ 25",2019,17,0
"PHI",-0.582614840038208,2.7105683551186,20,"PHI 20",2019,3,NA
"PHI",-0.966620441145717,3.12612496339181,22,"PHI 22",2019,4,2
"PHI",-2.65789119756588,4.37144552443952,25,"PHI 25",2019,5,3
"PHI",-2.9127322803365,4.12377434882226,25,"PHI 25",2019,6,0
"PHI",-4.35354844658217,3.81303663253392,25,"PHI 25",2019,7,0
"PHI",-1.99852993948322,3.55512893903114,22,"PHI 22",2019,8,-3
"PHI",-0.987641374917755,3.33594473250105,21,"PHI 21",2019,9,-1
"PHI",-0.711883904546188,3.32299423961893,20,"PHI 20",2019,10,-1
"PHI",0.327060139841009,3.22391870983758,15,"PHI 15",2019,11,-5
"PHI",-0.323751069318519,3.12122305063581,15,"PHI 15",2019,12,0
"PHI",-1.38961264259609,3.06073986399368,19,"PHI 19",2019,13,4
"PHI",-2.5691470498906,2.95846836933135,22,"PHI 22",2019,14,3
"PHI",-2.30555411530197,2.84835381732299,22,"PHI 22",2019,15,0
"PHI",-1.87267527796188,2.74892288003638,22,"PHI 22",2019,16,0
"PHI",-0.751135577454955,2.62709748588653,19,"PHI 19",2019,17,-3
"PIT",-0.652804097275595,2.7105683551186,22,"PIT 22",2019,3,NA
"PIT",1.70716490821596,3.12612496339181,8,"PIT 8",2019,4,-14
"PIT",2.49660257309433,4.37144552443952,9,"PIT 9",2019,5,1
"PIT",4.08399771820779,4.12377434882226,7,"PIT 7",2019,6,-2
"PIT",3.96365595234656,4.00811345342776,8,"PIT 8",2019,7,1
"PIT",2.76879584665616,3.71962362339647,9,"PIT 9",2019,8,1
"PIT",2.52668743796684,3.47670019666596,10,"PIT 10",2019,9,1
"PIT",3.48029843760811,3.32299423961893,7,"PIT 7",2019,10,-3
"PIT",2.22895131292405,3.22391870983758,10,"PIT 10",2019,11,3
"PIT",1.86466607072978,3.12122305063581,9,"PIT 9",2019,12,-1
"PIT",2.4891802527981,3.06073986399368,9,"PIT 9",2019,13,0
"PIT",3.13284911834627,2.95846836933135,8,"PIT 8",2019,14,-1
"PIT",2.30862408712896,2.84835381732299,11,"PIT 11",2019,15,3
"PIT",1.05018884273518,2.74892288003638,12,"PIT 12",2019,16,1
"PIT",0.639247653710833,2.62709748588653,13,"PIT 13",2019,17,1
"SEA",0.437964357319404,2.7105683551186,13,"SEA 13",2019,3,NA
"SEA",0.947557631817958,3.12612496339181,12,"SEA 12",2019,4,-1
"SEA",0.78231439133667,4.37144552443952,14,"SEA 14",2019,5,2
"SEA",1.22484143434941,4.12377434882226,16,"SEA 16",2019,6,2
"SEA",0.696110557951501,3.81303663253392,16,"SEA 16",2019,7,0
"SEA",1.28045906773535,3.55512893903114,14,"SEA 14",2019,8,-2
"SEA",1.78604506482873,3.33594473250105,12,"SEA 12",2019,9,-2
"SEA",3.15125517290389,3.20728429510718,8,"SEA 8",2019,10,-4
"SEA",3.52437468514929,3.22391870983758,8,"SEA 8",2019,11,0
"SEA",4.95975356396146,3.12122305063581,4,"SEA 4",2019,12,-4
"SEA",5.77257784155585,3.06073986399368,5,"SEA 5",2019,13,1
"SEA",5.07709968034388,2.95846836933135,5,"SEA 5",2019,14,0
"SEA",5.09987477160189,2.84835381732299,5,"SEA 5",2019,15,0
"SEA",3.58398244178007,2.74892288003638,8,"SEA 8",2019,16,3
"SEA",2.73528660722463,2.62709748588653,9,"SEA 9",2019,17,1
"SF",4.04887027796276,2.7105683551186,3,"SF 3",2019,3,NA
"SF",5.30703538940745,3.25011813823324,2,"SF 2",2019,4,-1
"SF",7.13913304496265,4.61685903643405,1,"SF 1",2019,5,-1
"SF",10.9459992904392,4.37198690390093,1,"SF 1",2019,6,0
"SF",9.37648446265673,4.00811345342776,2,"SF 2",2019,7,1
"SF",11.9042786756613,3.71962362339647,1,"SF 1",2019,8,-1
"SF",10.7656966834894,3.47670019666596,1,"SF 1",2019,9,0
"SF",8.31482860894897,3.32299423961893,1,"SF 1",2019,10,0
"SF",6.75924718271843,3.22391870983758,3,"SF 3",2019,11,2
"SF",7.95775461759046,3.12122305063581,3,"SF 3",2019,12,0
"SF",8.64429560782867,3.06073986399368,2,"SF 2",2019,13,-1
"SF",8.44718573080324,2.95846836933135,2,"SF 2",2019,14,0
"SF",7.91311153628793,2.84835381732299,2,"SF 2",2019,15,0
"SF",7.06501036211789,2.74892288003638,4,"SF 4",2019,16,2
"SF",6.96182169647963,2.62709748588653,3,"SF 3",2019,17,-1
"TB",0.251710749760108,2.7105683551186,14,"TB 14",2019,3,NA
"TB",2.66329657139305,3.12612496339181,7,"TB 7",2019,4,-7
"TB",3.56947294113294,4.37144552443952,7,"TB 7",2019,5,0
"TB",3.1696285639579,4.12377434882226,10,"TB 10",2019,6,3
"TB",2.78911053907146,4.00811345342776,11,"TB 11",2019,7,1
"TB",0.741587827926434,3.71962362339647,15,"TB 15",2019,8,4
"TB",-0.675393609057237,3.47670019666596,20,"TB 20",2019,9,5
"TB",-1.60257723872913,3.32299423961893,22,"TB 22",2019,10,2
"TB",-2.07434482415975,3.22391870983758,23,"TB 23",2019,11,1
"TB",-0.723619345170613,3.12122305063581,17,"TB 17",2019,12,-6
"TB",-0.0360815285591866,3.06073986399368,15,"TB 15",2019,13,-2
"TB",-0.157881358566184,2.95846836933135,17,"TB 17",2019,14,2
"TB",1.40052301319954,2.84835381732299,13,"TB 13",2019,15,-4
"TB",0.970271782759792,2.74892288003638,14,"TB 14",2019,16,1
"TB",0.630493593410573,2.62709748588653,14,"TB 14",2019,17,0
"TEN",-0.293292281173048,2.7105683551186,18,"TEN 18",2019,3,NA
"TEN",0.496969716924564,3.12612496339181,16,"TEN 16",2019,4,-2
"TEN",-0.0902488039106012,4.37144552443952,19,"TEN 19",2019,5,3
"TEN",-2.44881803149778,4.12377434882226,23,"TEN 23",2019,6,4
"TEN",-3.3475699317663,3.81303663253392,24,"TEN 24",2019,7,1
"TEN",-2.38590577302984,3.55512893903114,24,"TEN 24",2019,8,0
"TEN",-2.58158107155919,3.33594473250105,24,"TEN 24",2019,9,0
"TEN",-2.71227299312881,3.20728429510718,25,"TEN 25",2019,10,1
"TEN",-2.32704545044278,3.22391870983758,24,"TEN 24",2019,11,-1
"TEN",-1.18347767545566,3.12122305063581,19,"TEN 19",2019,12,-5
"TEN",-0.254828782342143,3.06073986399368,16,"TEN 16",2019,13,-3
"TEN",1.00570065230915,2.95846836933135,13,"TEN 13",2019,14,-3
"TEN",0.685661919428034,2.84835381732299,15,"TEN 15",2019,15,2
"TEN",0.597584295844248,2.74892288003638,15,"TEN 15",2019,16,0
"TEN",1.5751255711364,2.62709748588653,11,"TEN 11",2019,17,-4
"WAS",-2.87169488160173,2.7105683551186,31,"WAS 31",2019,3,NA
"WAS",-3.46347248665971,3.12612496339181,29,"WAS 29",2019,4,-2
"WAS",-5.35269805223687,4.37144552443952,29,"WAS 29",2019,5,0
"WAS",-9.10238824109995,4.12377434882226,31,"WAS 31",2019,6,2
"WAS",-7.35308774746029,3.81303663253392,31,"WAS 31",2019,7,0
"WAS",-6.0831818813265,3.55512893903114,28,"WAS 28",2019,8,-3
"WAS",-7.64478643576972,3.33594473250105,30,"WAS 30",2019,9,2
"WAS",-6.55805150701221,3.32299423961893,28,"WAS 28",2019,10,-2
"WAS",-8.14730154434614,3.22391870983758,31,"WAS 31",2019,11,3
"WAS",-6.57986838282741,3.12122305063581,31,"WAS 31",2019,12,0
"WAS",-6.96417274791559,3.06073986399368,30,"WAS 30",2019,13,-1
"WAS",-7.32264304765688,2.95846836933135,29,"WAS 29",2019,14,-1
"WAS",-7.33668573569723,2.84835381732299,30,"WAS 30",2019,15,1
"WAS",-8.01830259523603,2.74892288003638,32,"WAS 32",2019,16,2
"WAS",-8.31814721142579,2.62709748588653,32,"WAS 32",2019,17,0
"ARI",2.18831110076581,2.50859661538406,8,"ARI 8",2020,3,NA
"ARI",1.01838764948102,2.62562605882567,11,"ARI 11",2020,4,3
"ARI",-0.214004512900306,4.16811197276326,19,"ARI 19",2020,5,8
"ARI",2.33869880507219,3.88157457810045,9,"ARI 9",2020,6,-10
"ARI",2.83935241090763,3.69837652216001,7,"ARI 7",2020,7,-2
"ARI",2.30932104464817,3.55461501899237,9,"ARI 9",2020,8,2
"ARI",1.9917403973951,3.39360309255245,12,"ARI 12",2020,9,3
"ARI",2.07004487745713,3.18585449197245,12,"ARI 12",2020,10,0
"ARI",1.25300891655415,2.94615261160516,12,"ARI 12",2020,11,0
"ARI",1.01481589643365,2.85763646675015,13,"ARI 13",2020,12,1
"ARI",0.826693073394871,2.73051553339235,13,"ARI 13",2020,13,0
"ARI",2.31850682076028,2.72495629995603,10,"ARI 10",2020,14,-3
"ARI",2.58232980880509,2.61937415693296,10,"ARI 10",2020,15,0
"ARI",2.01442281550029,2.63379599630234,11,"ARI 11",2020,16,1
"ARI",1.05442685421915,2.57876978687822,12,"ARI 12",2020,17,1
"ATL",-0.115470991604401,2.50859661538406,15,"ATL 15",2020,3,NA
"ATL",-0.526137609465807,2.62562605882567,19,"ATL 19",2020,4,4
"ATL",-1.52158910186766,4.16811197276326,21,"ATL 21",2020,5,2
"ATL",-0.219562847638546,3.88157457810045,20,"ATL 20",2020,6,-1
"ATL",-1.18467976101036,3.69837652216001,21,"ATL 21",2020,7,1
"ATL",-0.241485442324149,3.40732781802072,17,"ATL 17",2020,8,-4
"ATL",0.472649717721977,3.27368727116999,14,"ATL 14",2020,9,-3
"ATL",0.123646113854815,3.18585449197245,16,"ATL 16",2020,10,2
"ATL",-0.0749471837208945,2.94615261160516,15,"ATL 15",2020,11,-1
"ATL",1.90222494941604,2.85763646675015,10,"ATL 10",2020,12,-5
"ATL",1.10814015918416,2.73051553339235,11,"ATL 11",2020,13,1
"ATL",0.648190120255108,2.72495629995603,13,"ATL 13",2020,14,2
"ATL",0.508420030036377,2.61937415693296,14,"ATL 14",2020,15,1
"ATL",1.06232647566232,2.63379599630234,13,"ATL 13",2020,16,-1
"ATL",0.218724786633805,2.57876978687822,15,"ATL 15",2020,17,2
"BAL",4.25564225256576,2.50859661538406,2,"BAL 2",2020,3,NA
"BAL",4.14051338891077,2.62562605882567,3,"BAL 3",2020,4,1
"BAL",8.53796413112019,4.16811197276326,1,"BAL 1",2020,5,-2
"BAL",5.82407093310625,3.88157457810045,4,"BAL 4",2020,6,3
"BAL",6.41345094623673,3.87321209495034,4,"BAL 4",2020,7,0
"BAL",6.61991820674962,3.55461501899237,4,"BAL 4",2020,8,0
"BAL",6.2980922405831,3.39360309255245,2,"BAL 2",2020,9,-2
"BAL",4.59488793565708,3.18585449197245,5,"BAL 5",2020,10,3
"BAL",3.83566267547328,2.94615261160516,6,"BAL 6",2020,11,1
"BAL",3.67445811903036,2.85763646675015,6,"BAL 6",2020,12,0
"BAL",4.03047196837247,2.73051553339235,5,"BAL 5",2020,13,-1
"BAL",4.40001475411991,2.72495629995603,6,"BAL 6",2020,14,1
"BAL",4.43338251205287,2.61937415693296,5,"BAL 5",2020,15,-1
"BAL",4.67934496203164,2.63379599630234,6,"BAL 6",2020,16,1
"BAL",5.87832819942059,2.57876978687822,4,"BAL 4",2020,17,-2
"BUF",2.57804744886688,2.50859661538406,6,"BUF 6",2020,3,NA
"BUF",2.14837364327641,2.62562605882567,5,"BUF 5",2020,4,-1
"BUF",2.78382467735292,4.16811197276326,9,"BUF 9",2020,5,4
"BUF",1.74029164481519,3.88157457810045,11,"BUF 11",2020,6,2
"BUF",1.61531012909205,3.69837652216001,10,"BUF 10",2020,7,-1
"BUF",1.64761526424143,3.40732781802072,10,"BUF 10",2020,8,0
"BUF",3.01493816173064,3.27368727116999,8,"BUF 8",2020,9,-2
"BUF",3.24469503489347,3.08199959718955,7,"BUF 7",2020,10,-1
"BUF",3.12439109839038,2.94615261160516,9,"BUF 9",2020,11,2
"BUF",3.20758881941016,2.85763646675015,8,"BUF 8",2020,12,-1
"BUF",3.57083493019866,2.73051553339235,6,"BUF 6",2020,13,-2
"BUF",4.66207025043104,2.72495629995603,5,"BUF 5",2020,14,-1
"BUF",6.49028479718645,2.61937415693296,2,"BUF 2",2020,15,-3
"BUF",7.90294122468678,2.63379599630234,2,"BUF 2",2020,16,0
"BUF",8.52348285922354,2.57876978687822,1,"BUF 1",2020,17,-1
"CAR",-2.33837584064009,2.50859661538406,25,"CAR 25",2020,3,NA
"CAR",-0.420767216935943,2.62562605882567,18,"CAR 18",2020,4,-7
"CAR",2.37999918368123,4.16811197276326,10,"CAR 10",2020,5,-8
"CAR",2.49769201839193,3.88157457810045,7,"CAR 7",2020,6,-3
"CAR",1.38827383875192,3.69837652216001,11,"CAR 11",2020,7,4
"CAR",-0.159420165947567,3.40732781802072,16,"CAR 16",2020,8,5
"CAR",0.38443568457777,3.27368727116999,15,"CAR 15",2020,9,-1
"CAR",-1.04428813546035,3.08199959718955,19,"CAR 19",2020,10,4
"CAR",-0.358827338979147,2.85616941893353,17,"CAR 17",2020,11,-2
"CAR",-0.684196010701776,2.77712094142122,19,"CAR 19",2020,12,2
"CAR",-1.01057279404404,2.73051553339235,21,"CAR 21",2020,13,2
"CAR",-2.07122506478237,2.72495629995603,24,"CAR 24",2020,14,3
"CAR",-1.78332608609647,2.61937415693296,22,"CAR 22",2020,15,-2
"CAR",-1.36948186416698,2.63379599630234,19,"CAR 19",2020,16,-3
"CAR",-2.35995688261088,2.57876978687822,21,"CAR 21",2020,17,2
"CHI",2.00778225285561,2.50859661538406,10,"CHI 10",2020,3,NA
"CHI",1.19031957748224,2.62562605882567,10,"CHI 10",2020,4,0
"CHI",-0.576193767749997,4.16811197276326,20,"CHI 20",2020,5,10
"CHI",2.37792411536719,3.88157457810045,8,"CHI 8",2020,6,-12
"CHI",0.876913922521428,3.69837652216001,14,"CHI 14",2020,7,6
"CHI",-0.285813319077759,3.40732781802072,19,"CHI 19",2020,8,5
"CHI",-0.371682051806996,3.27368727116999,19,"CHI 19",2020,9,0
"CHI",-0.82540333059202,3.08199959718955,18,"CHI 18",2020,10,-1
"CHI",-1.14902968919943,2.94615261160516,20,"CHI 20",2020,11,2
"CHI",-1.33863012571566,2.85763646675015,21,"CHI 21",2020,12,1
"CHI",-1.4147211045362,2.73051553339235,23,"CHI 23",2020,13,2
"CHI",-0.348765077694555,2.72495629995603,15,"CHI 15",2020,14,-8
"CHI",0.0699798347900241,2.61937415693296,15,"CHI 15",2020,15,0
"CHI",0.869463715245871,2.63379599630234,14,"CHI 14",2020,16,-1
"CHI",0.459802295742456,2.57876978687822,14,"CHI 14",2020,17,0
"CIN",-2.6281459537655,2.50859661538406,28,"CIN 28",2020,3,NA
"CIN",-0.727875822807994,2.62562605882567,21,"CIN 21",2020,4,-7
"CIN",-1.97559347217259,4.16811197276326,22,"CIN 22",2020,5,1
"CIN",-2.24731696701029,3.88157457810045,27,"CIN 27",2020,6,5
"CIN",-1.59140595298062,3.69837652216001,23,"CIN 23",2020,7,-4
"CIN",-0.284138631978982,3.40732781802072,18,"CIN 18",2020,8,-5
"CIN",-1.00734253688935,3.39360309255245,22,"CIN 22",2020,9,4
"CIN",-1.47537990212206,3.18585449197245,20,"CIN 20",2020,10,-2
"CIN",-1.83423475694617,2.94615261160516,23,"CIN 23",2020,11,3
"CIN",-2.65888979480181,2.85763646675015,26,"CIN 26",2020,12,3
"CIN",-3.15870070819198,2.73051553339235,26,"CIN 26",2020,13,0
"CIN",-4.62244789158371,2.72495629995603,30,"CIN 30",2020,14,4
"CIN",-3.37578220107582,2.61937415693296,27,"CIN 27",2020,15,-3
"CIN",-3.52752539009452,2.63379599630234,26,"CIN 26",2020,16,-1
"CIN",-4.50190357932375,2.57876978687822,29,"CIN 29",2020,17,3
"CLE",-1.86933369082362,2.50859661538406,23,"CLE 23",2020,3,NA
"CLE",-0.216515270363555,2.62562605882567,16,"CLE 16",2020,4,-7
"CLE",0.691202207203561,4.16811197276326,15,"CLE 15",2020,5,-1
"CLE",-0.941043946385078,3.88157457810045,21,"CLE 21",2020,6,6
"CLE",-1.39788639183825,3.69837652216001,22,"CLE 22",2020,7,1
"CLE",-2.16019532220298,3.40732781802072,24,"CLE 24",2020,8,2
"CLE",-2.33964069519127,3.39360309255245,25,"CLE 25",2020,9,1
"CLE",-2.16803585941207,3.18585449197245,24,"CLE 24",2020,10,-1
"CLE",-1.37114179369735,2.94615261160516,21,"CLE 21",2020,11,-3
"CLE",-1.5984359327282,2.85763646675015,22,"CLE 22",2020,12,1
"CLE",-0.814036534829137,2.73051553339235,20,"CLE 20",2020,13,-2
"CLE",-1.52612458052746,2.72495629995603,22,"CLE 22",2020,14,2
"CLE",-0.999283299912455,2.61937415693296,19,"CLE 19",2020,15,-3
"CLE",-1.91492867736239,2.63379599630234,20,"CLE 20",2020,16,1
"CLE",-1.19153774370291,2.57876978687822,19,"CLE 19",2020,17,-1
"DAL",-0.522093928554934,2.50859661538406,17,"DAL 17",2020,3,NA
"DAL",-1.80646922052631,2.62562605882567,26,"DAL 26",2020,4,9
"DAL",-3.68794090486162,4.16811197276326,27,"DAL 27",2020,5,1
"DAL",-4.95217583830389,3.88157457810045,28,"DAL 28",2020,6,1
"DAL",-7.13882377074797,3.69837652216001,30,"DAL 30",2020,7,2
"DAL",-8.11888586211064,3.40732781802072,30,"DAL 30",2020,8,0
"DAL",-6.03535729480339,3.27368727116999,30,"DAL 30",2020,9,0
"DAL",-6.00359933817875,3.18585449197245,30,"DAL 30",2020,10,0
"DAL",-4.87282403607338,2.94615261160516,30,"DAL 30",2020,11,0
"DAL",-5.4668658633015,2.85763646675015,30,"DAL 30",2020,12,0
"DAL",-5.35597017924205,2.73051553339235,30,"DAL 30",2020,13,0
"DAL",-4.13967197233945,2.72495629995603,29,"DAL 29",2020,14,-1
"DAL",-4.12433132330754,2.61937415693296,29,"DAL 29",2020,15,0
"DAL",-3.68119762147311,2.63379599630234,28,"DAL 28",2020,16,-1
"DAL",-4.07943418482401,2.57876978687822,26,"DAL 26",2020,17,-2
"DEN",-2.15708824469883,2.50859661538406,24,"DEN 24",2020,3,NA
"DEN",-1.58222023409443,2.62562605882567,24,"DEN 24",2020,4,0
"DEN",-2.85096761609801,4.43295332190646,25,"DEN 25",2020,5,1
"DEN",0.210410627579701,4.08040691939326,16,"DEN 16",2020,6,-9
"DEN",-2.00213264288224,3.87321209495034,24,"DEN 24",2020,7,8
"DEN",-2.04265097642328,3.55461501899237,23,"DEN 23",2020,8,-1
"DEN",-3.06212753681154,3.39360309255245,26,"DEN 26",2020,9,3
"DEN",-3.98548030860243,3.18585449197245,28,"DEN 28",2020,10,2
"DEN",-2.9316001238925,2.94615261160516,26,"DEN 26",2020,11,-2
"DEN",-3.29852031690754,2.85763646675015,27,"DEN 27",2020,12,1
"DEN",-3.25833488039083,2.73051553339235,28,"DEN 28",2020,13,1
"DEN",-2.93346847465365,2.72495629995603,26,"DEN 26",2020,14,-2
"DEN",-3.9597838935561,2.61937415693296,28,"DEN 28",2020,15,2
"DEN",-4.6849360685647,2.63379599630234,29,"DEN 29",2020,16,1
"DEN",-4.40875991245496,2.57876978687822,28,"DEN 28",2020,17,-1
"DET",-1.83359293956826,2.50859661538406,22,"DET 22",2020,3,NA
"DET",-1.43696588065339,2.62562605882567,23,"DET 23",2020,4,1
"DET",-2.60162470385899,4.43295332190646,24,"DET 24",2020,5,1
"DET",-1.12673642463858,4.08040691939326,22,"DET 22",2020,6,-2
"DET",-0.959612874625127,3.87321209495034,19,"DET 19",2020,7,-3
"DET",-2.29879511249999,3.55461501899237,25,"DET 25",2020,8,6
